26.32	31.0	20.2	3.0	61.7	0.0
25.81	33.4	22.5	3.8	51.1	0.0
25.34	32.5	22.8	4.2	56.6	0.0
25.02	32.7	22.3	4.7	55.0	0.0
24.41	33.7	21.3	4.1	50.7	0.0
25.67	32.2	21.9	4.1	56.1	0.0
20.38	32.4	22.0	3.9	49.4	0.0
25.09	35.9	21.5	3.9	43.3	0.0
25.74	33.6	21.2	3.8	44.2	0.0
25.70	33.2	20.3	3.7	41.9	0.0
25.45	32.8	20.4	3.6	42.3	0.0
25.38	31.4	20.6	3.7	48.5	0.0
23.36	32.2	21.2	4.0	47.0	0.0
25.13	32.3	20.1	3.3	53.1	0.0
27.36	32.1	21.2	2.8	56.1	0.0
24.80	32.4	20.3	3.0	49.7	0.0
25.63	32.8	20.7	3.1	41.2	0.0
24.98	34.1	20.5	2.5	32.5	0.0
24.80	33.0	20.3	3.0	36.6	0.0
26.10	31.3	19.3	3.2	49.1	0.0
25.85	31.4	20.5	2.9	46.9	0.0
24.19	35.2	20.7	3.4	42.5	0.0
23.47	34.0	19.8	2.9	53.1	0.0
22.61	32.6	21.5	3.7	53.6	0.0
23.69	33.0	20.8	3.1	54.5	0.0
24.05	35.3	22.4	2.2	39.5	0.0
22.97	34.7	20.7	2.4	37.2	0.0
22.82	32.6	21.3	3.8	50.0	0.0
21.96	27.4	20.4	5.1	72.1	0.0
21.46	27.9	18.9	4.1	54.0	0.0
23.40	30.5	18.8	3.3	47.6	0.0
24.70	30.6	18.3	2.4	37.0	0.0
25.85	30.4	18.3	3.1	43.5	0.0
23.90	31.6	17.9	3.7	49.7	0.0
22.43	33.8	19.3	2.6	40.5	0.0
20.95	32.8	20.8	3.1	45.6	0.0
20.95	29.7	20.0	2.7	54.8	0.0
22.03	29.7	18.5	2.6	52.5	0.0
22.43	29.5	18.7	3.6	54.0	0.0
21.64	29.0	19.7	3.1	51.7	0.0
19.15	34.2	18.1	3.8	45.6	0.0
20.12	29.7	19.9	3.9	49.8	0.0
21.13	27.7	17.4	3.3	56.6	0.0
20.45	30.4	17.8	3.5	45.4	0.0
19.33	30.3	17.4	2.9	41.1	0.0
17.60	32.1	18.1	2.5	45.6	0.0
19.76	30.6	20.3	2.7	64.1	0.0
20.09	29.3	19.4	3.2	55.5	0.0
20.02	28.1	17.5	2.8	60.4	0.0
18.90	29.6	17.0	2.0	49.1	0.0
19.33	28.5	16.8	3.1	58.7	0.0
19.62	26.7	18.5	3.9	67.6	0.0
18.11	26.2	18.5	3.4	65.9	0.0
19.37	26.3	17.7	3.0	62.7	0.0
19.33	26.6	17.4	2.6	62.2	0.0
17.39	25.0	17.9	2.6	75.4	0.0
17.86	24.5	15.5	2.2	72.8	0.0
16.70	27.8	15.7	1.4	60.8	0.0
16.92	32.6	17.3	1.9	36.5	0.0
16.67	34.9	19.1	1.9	29.0	0.0
16.70	32.3	19.7	2.4	36.0	0.0
16.16	29.1	16.4	1.9	56.6	0.0
17.96	30.7	17.7	1.7	50.9	0.0
17.35	30.3	18.9	3.2	58.5	0.0
14.54	25.2	16.9	3.8	69.4	0.0
16.42	23.5	15.4	2.4	56.0	0.0
17.32	26.0	14.7	2.0	51.3	0.0
16.81	28.3	15.6	2.3	48.9	0.0
13.75	26.9	17.9	2.6	69.4	0.0
16.06	23.3	17.9	2.8	80.3	0.0
16.74	23.8	16.3	2.1	69.8	0.0
15.62	24.2	14.3	2.7	67.6	0.0
15.95	25.5	15.9	2.6	59.2	0.0
14.98	29.3	16.2	2.3	47.2	0.0
13.57	32.6	17.7	2.6	34.2	0.0
13.93	33.7	18.3	1.4	33.1	0.0
12.31	33.0	19.2	1.5	38.7	0.0
15.44	33.1	18.0	1.9	30.9	0.0
13.50	31.5	17.2	1.8	34.3	0.0
13.54	32.5	18.8	3.2	34.8	0.2
11.81	23.5	17.1	4.6	73.1	0.0
13.72	24.7	15.8	5.8	59.2	0.0
11.88	19.3	13.0	6.6	71.3	0.1
15.12	19.6	11.3	0.9	59.1	0.0
13.61	28.0	13.5	2.1	31.3	0.0
15.30	32.7	17.2	1.9	26.4	0.0
17.14	32.0	17.7	2.3	28.4	0.0
16.02	32.1	17.2	2.4	27.7	0.0
15.95	32.7	18.5	2.9	25.8	0.0
13.50	29.4	17.8	2.2	36.2	0.3
11.99	29.0	16.7	1.6	54.7	1.4
14.51	26.4	15.2	2.6	61.9	0.7
11.23	20.5	14.3	3.0	82.5	2.4
10.12	18.1	13.7	2.5	87.1	0.0
11.27	18.2	13.4	3.6	77.0	0.0
12.64	16.7	11.1	4.5	69.3	0.0
10.12	17.3	9.1	1.3	69.0	0.4
13.25	18.0	8.9	2.4	69.3	0.0
10.73	18.9	8.0	2.3	63.0	0.0
14.11	21.2	9.2	2.2	37.7	0.0
14.08	20.9	9.1	1.8	37.2	0.0
14.40	21.3	9.0	1.5	38.2	0.0
14.26	20.2	8.9	1.8	47.9	0.0
12.56	17.5	8.5	2.4	77.8	0.0
12.82	19.8	11.7	1.0	68.0	0.0
13.43	22.7	9.9	1.5	46.3	0.0
12.74	26.5	11.6	3.2	32.4	0.0
10.58	24.8	15.3	4.4	40.6	1.7
8.28	19.5	14.3	2.9	78.4	0.5
9.61	16.4	12.3	1.7	95.9	0.0
9.61	16.6	10.1	1.7	91.9	0.0
11.05	15.3	9.1	1.3	91.3	0.0
8.71	14.7	9.7	1.4	84.1	0.0
10.48	16.3	9.1	1.0	76.4	0.0
11.27	18.4	9.0	1.2	68.6	0.0
9.18	17.5	11.3	2.0	74.1	0.0
3.60	14.3	10.0	1.6	93.6	0.0
10.87	13.9	9.5	0.9	93.7	0.0
6.37	12.0	8.8	1.9	94.1	0.0
7.24	11.4	6.9	2.5	93.6	0.0
4.90	14.6	8.5	1.7	87.3	0.0
12.96	16.0	8.2	1.6	66.4	0.0
12.02	18.3	7.1	1.7	53.4	0.0
10.87	20.1	7.9	1.5	43.0	0.0
11.59	19.2	6.8	1.2	54.7	0.0
9.79	19.1	7.7	3.1	59.6	0.0
11.41	18.8	8.4	3.2	66.6	0.0
10.91	21.4	10.1	4.4	61.7	0.0
7.78	24.6	13.5	3.7	56.5	43.2
5.80	17.1	10.5	2.4	82.8	22.5
10.58	16.2	8.1	2.2	68.6	0.0
9.25	20.7	8.5	4.3	52.9	0.0
7.49	12.6	8.3	6.7	60.6	0.0
3.17	12.6	6.8	5.9	67.4	0.0
7.74	11.4	4.5	1.2	72.1	0.0
10.19	15.0	3.9	2.8	48.0	0.0
9.25	17.1	7.2	3.8	50.8	0.0
9.25	14.2	4.7	1.5	62.8	0.0
6.41	18.1	6.1	3.3	47.8	1.1
9.04	20.0	7.8	3.7	53.7	0.0
8.24	13.1	5.3	3.5	56.2	0.0
9.86	13.3	2.6	3.1	47.0	0.0
6.08	13.1	5.2	2.1	83.7	0.0
9.94	14.3	5.6	2.0	69.9	0.0
10.55	18.4	6.8	3.9	42.7	0.6
9.50	18.5	7.2	2.0	50.4	0.0
11.30	15.9	4.1	1.5	66.0	0.0
11.34	17.1	5.0	2.6	49.6	0.0
10.58	14.7	4.3	1.6	49.2	0.0
11.38	16.3	3.2	2.1	38.5	0.0
11.23	16.5	5.8	3.2	47.7	0.0
12.02	13.8	4.1	1.7	70.5	0.0
7.06	11.6	5.6	5.7	78.0	0.0
3.89	9.1	5.1	3.5	85.4	0.0
9.97	10.8	4.0	2.4	84.3	0.0
9.40	12.6	4.5	1.8	75.0	0.6
11.30	14.6	5.3	2.3	57.3	0.0
5.54	14.1	6.8	3.5	47.4	5.7
4.46	11.7	5.3	4.3	88.0	9.7
4.14	11.9	7.0	3.9	84.5	5.1
11.05	16.3	8.5	2.3	75.0	0.0
10.48	18.6	8.2	2.3	55.8	2.3
11.63	15.1	5.9	2.3	73.4	0.0
11.38	14.7	6.4	1.6	71.4	0.0
13.32	17.4	5.2	1.3	58.8	0.0
12.74	18.3	6.3	1.6	56.9	0.0
13.93	19.3	5.4	1.3	49.0	2.5
2.41	19.2	11.2	5.1	45.4	42.3
10.12	11.7	7.0	6.6	54.9	0.0
11.48	10.9	4.8	4.5	58.6	0.0
9.83	12.8	2.7	2.9	49.3	0.0
11.95	11.9	5.9	4.1	61.4	0.0
5.90	13.1	5.7	5.1	63.1	0.0
10.40	14.0	4.2	1.6	66.1	0.0
15.48	17.8	6.3	3.6	45.8	7.8
15.59	18.6	6.4	2.4	47.0	0.0
13.25	16.3	4.8	2.6	61.2	0.0
8.03	12.2	5.0	4.4	74.5	0.0
11.99	13.1	6.0	2.4	81.5	0.0
12.64	13.0	4.7	1.5	71.4	0.0
13.61	15.0	3.3	1.5	59.7	4.4
6.19	11.8	4.8	2.2	73.9	0.0
11.23	13.6	4.8	2.9	79.5	0.0
10.66	15.1	5.3	2.5	78.2	0.0
16.20	20.4	6.3	1.4	50.2	0.0
16.38	22.2	7.7	1.9	39.0	0.0
13.50	22.0	6.9	2.7	39.7	8.2
8.46	13.3	7.8	5.0	94.2	0.0
12.46	15.4	5.9	1.6	70.3	0.0
15.23	17.5	5.9	5.0	50.7	0.0
12.46	9.0	3.8	7.2	72.2	0.0
6.59	9.7	2.3	5.8	74.3	0.0
8.53	15.1	1.5	3.3	62.9	0.0
15.59	16.8	2.9	0.8	55.7	6.1
15.05	18.8	5.3	2.0	46.6	0.0
7.92	13.4	7.0	4.2	80.7	0.0
15.30	14.9	6.1	1.0	73.2	0.0
11.99	15.3	5.6	4.0	74.9	0.0
15.01	10.7	2.9	7.3	61.8	0.0
15.41	14.7	-0.3	2.0	47.5	1.5
17.35	24.2	5.1	2.1	33.0	0.0
18.83	26.6	10.4	3.5	32.2	0.6
18.07	22.9	6.6	1.7	40.7	3.2
17.75	24.8	7.9	2.0	23.5	2.4
15.95	29.1	10.8	2.9	23.1	0.1
15.84	30.1	13.7	3.5	18.2	0.5
15.23	29.8	13.3	2.4	19.1	0.0
11.84	32.2	12.0	2.7	20.4	0.2
17.24	34.1	14.0	3.0	16.2	0.0
16.63	35.2	15.7	3.8	15.7	1.9
15.59	28.9	15.2	5.8	34.9	6.6
6.41	13.8	6.5	4.5	84.8	0.0
10.30	14.2	6.0	2.8	62.4	0.0
21.06	18.5	4.4	2.4	45.4	0.0
19.19	19.4	6.0	2.3	50.0	0.0
19.40	20.6	5.9	2.3	44.5	0.0
17.64	21.0	5.7	2.9	49.9	0.0
19.12	17.1	7.6	2.4	64.4	0.0
16.34	17.2	7.0	3.1	66.7	0.0
15.91	15.1	7.4	3.9	65.1	0.0
19.62	15.7	3.7	4.0	46.3	0.0
21.10	17.4	1.9	2.2	46.0	0.0
22.03	18.6	3.0	1.8	37.1	0.0
18.32	15.8	5.6	3.9	67.0	0.0
19.48	16.6	7.1	3.6	59.7	0.0
20.88	18.0	6.3	3.2	56.7	0.0
22.64	22.6	5.3	2.1	32.0	0.0
25.16	25.9	8.0	3.8	14.9	0.0
23.98	29.2	11.6	5.5	11.0	0.0
20.84	25.6	12.0	4.4	28.1	0.0
22.61	22.2	8.1	5.1	51.3	0.0
21.56	23.9	8.9	3.0	46.6	0.5
19.37	29.4	11.7	3.8	24.1	0.0
23.83	30.4	16.1	4.3	23.9	0.0
24.55	29.9	14.4	3.1	29.8	0.0
15.73	24.5	12.9	3.8	47.8	0.1
21.71	21.3	11.8	3.8	61.7	0.0
21.71	26.5	9.9	1.8	36.4	0.0
14.11	29.9	12.5	6.5	35.3	0.0
17.06	17.7	9.7	3.6	77.9	0.0
20.34	19.7	10.2	3.7	58.1	0.0
23.54	22.4	6.4	1.5	30.4	0.0
20.84	22.0	9.2	4.1	29.6	0.0
23.33	20.8	8.8	2.6	59.5	0.0
25.13	24.5	9.5	1.8	39.2	0.0
25.81	26.4	9.7	2.0	30.3	0.0
26.14	28.1	12.1	2.3	20.0	0.0
26.42	28.9	11.9	3.0	16.1	0.0
26.46	29.7	11.3	3.3	19.1	0.0
26.93	31.0	12.3	2.5	22.4	0.0
27.86	31.3	14.4	2.0	23.0	0.0
15.44	23.2	11.7	4.5	42.1	0.3
19.37	17.6	9.9	7.3	65.9	0.0
25.09	21.9	8.3	3.5	46.2	0.0
19.15	28.2	8.6	2.1	24.8	1.1
18.58	25.1	12.7	4.8	39.6	0.6
20.92	23.9	11.4	1.8	51.2	0.2
26.93	29.9	15.6	4.2	31.9	0.0
23.22	22.4	11.8	3.6	60.6	0.0
19.62	20.0	10.3	4.1	60.5	0.0
25.56	20.7	9.4	2.6	55.7	0.0
26.75	25.3	9.3	1.5	38.5	0.0
26.10	31.7	13.3	3.6	19.5	0.0
23.90	30.7	16.4	2.8	24.2	0.1
14.44	32.8	16.8	2.6	22.9	0.1
26.14	30.0	12.7	3.7	36.3	0.0
25.60	21.9	11.9	4.2	61.8	0.0
24.08	25.4	10.2	2.0	40.7	0.0
21.38	27.5	15.7	3.8	35.7	0.0
21.85	22.4	11.6	3.4	63.0	0.0
25.06	22.8	12.2	3.9	64.7	0.0
29.23	28.8	10.5	2.2	36.3	0.0
25.42	36.5	15.6	3.1	18.7	0.1
26.96	32.5	17.6	3.6	23.7	0.0
27.50	30.4	13.4	2.3	27.6	0.0
20.20	34.4	13.7	1.4	20.0	0.2
18.86	39.7	18.2	7.5	17.1	0.1
26.53	24.9	13.6	4.9	63.0	0.0
25.49	22.6	13.1	5.1	64.7	0.0
26.17	27.7	13.3	3.5	40.1	0.0
24.41	35.3	15.3	5.2	23.6	0.0
25.99	21.8	13.3	6.6	65.6	0.0
25.92	22.7	12.6	5.3	64.9	0.2
24.66	24.3	11.8	2.8	54.2	0.0
13.43	29.5	11.0	2.9	31.2	1.0
18.36	28.7	14.9	3.3	37.8	0.4
26.78	25.0	13.4	3.6	47.1	0.0
28.22	24.7	10.9	3.3	55.2	0.0
29.84	24.9	12.9	4.3	55.4	0.0
28.80	26.8	11.8	3.3	45.0	0.0
27.86	26.9	12.3	2.9	43.5	0.0
29.77	28.7	12.7	3.0	32.9	0.0
27.22	27.4	12.7	2.9	41.0	0.0
28.40	28.6	14.0	3.0	42.5	0.0
29.74	26.2	14.5	4.3	53.2	0.0
28.40	27.6	13.4	2.8	43.7	0.0
24.73	36.2	15.4	2.6	21.9	0.0
29.30	27.7	16.1	3.9	49.0	0.0
27.97	25.0	14.3	4.0	58.6	0.0
28.37	25.6	14.4	3.7	55.6	0.0
29.66	27.5	14.1	3.3	45.4	0.0
29.38	29.1	15.1	3.2	40.6	0.0
29.34	34.3	15.9	2.8	33.0	0.0
29.02	32.9	18.3	3.3	34.9	0.0
29.74	36.5	16.6	3.3	30.3	0.0
29.12	30.6	17.4	3.3	40.1	0.0
27.11	26.1	15.5	4.0	60.3	0.0
27.90	26.7	14.5	3.3	64.5	0.0
28.80	28.7	16.4	3.5	52.5	0.0
30.42	30.7	16.2	3.4	46.1	0.0
29.41	32.0	17.0	3.2	39.1	0.0
30.17	30.6	18.0	4.2	41.8	0.0
27.32	30.3	16.5	4.5	41.8	0.0
30.74	30.5	17.6	4.1	48.9	0.0
29.34	29.9	17.2	3.8	52.8	0.0
30.49	32.6	17.8	3.9	40.7	0.0
29.66	35.9	18.5	3.3	38.3	0.0
29.70	29.3	19.2	4.5	54.3	0.0
29.38	28.6	18.5	3.4	58.7	0.0
28.30	29.2	18.2	3.7	61.7	0.0
29.02	27.8	18.6	3.3	58.1	0.0
28.58	29.4	17.9	3.8	59.0	0.0
28.87	28.7	17.4	3.1	57.6	0.0
27.50	28.7	17.0	3.6	63.5	0.0
30.38	31.3	18.5	3.8	46.5	0.0
30.20	30.8	17.5	3.9	47.5	0.0
29.66	33.2	18.1	4.2	44.9	0.0
29.95	34.7	18.9	2.2	29.1	0.0
29.56	33.6	18.9	3.1	30.8	0.0
29.77	33.9	17.2	3.0	37.6	0.0
30.42	33.6	19.0	2.9	40.6	0.0
29.59	30.9	19.0	3.2	48.3	0.0
30.24	34.2	19.3	2.5	38.1	0.0
28.40	37.8	21.0	2.0	36.0	0.0
28.08	34.3	22.2	3.1	45.1	0.0
28.84	33.7	21.8	3.4	43.7	0.0
26.57	29.3	19.9	4.1	57.9	0.0
26.03	30.4	20.2	5.5	69.6	0.0
28.58	31.5	21.7	4.3	57.6	0.0
30.20	33.1	20.4	3.5	42.1	0.0
27.83	36.0	19.7	3.6	36.2	0.0
30.64	38.2	20.9	3.8	30.8	0.0
29.16	35.7	19.8	2.8	34.8	0.0
28.08	36.0	21.7	3.3	34.4	0.0
27.72	32.6	20.7	4.6	48.5	0.0
27.86	31.2	19.3	3.8	48.1	0.0
27.86	34.3	19.6	3.6	38.6	0.0
27.76	31.6	20.4	4.0	45.8	0.0
26.78	29.9	20.0	4.1	52.7	0.0
29.23	29.9	19.3	3.7	55.0	0.0
29.70	31.7	18.9	3.2	42.2	0.0
27.97	30.9	19.7	3.3	50.0	0.0
30.06	32.1	18.5	3.0	39.4	0.0
28.94	32.8	17.7	2.5	35.9	0.0
27.47	32.9	19.7	3.0	47.2	0.0
27.25	32.6	21.0	3.9	46.4	0.0
26.42	35.2	20.0	4.5	50.6	0.0
28.01	35.8	20.7	4.9	45.6	0.0
27.50	33.6	20.2	3.3	45.1	0.0
25.49	30.6	20.5	3.4	57.4	0.0
25.60	29.1	20.5	4.0	56.6	0.0
24.84	28.6	19.8	4.7	63.0	0.0
26.14	29.5	20.4	3.8	62.3	0.0
25.31	30.2	20.0	3.2	63.1	0.0
26.53	30.9	21.0	3.9	58.1	0.0
26.32	31.0	20.6	3.8	57.5	0.0
24.30	33.6	20.4	3.8	44.0	0.0
27.29	32.5	19.9	2.9	41.6	0.0
27.18	31.0	20.4	3.0	47.4	0.0
25.56	30.3	20.2	3.8	62.5	0.0
24.55	29.7	21.1	4.1	62.2	0.0
26.14	32.3	20.7	2.3	55.4	0.0
26.03	33.5	21.9	3.2	42.4	0.0
26.21	31.8	20.6	3.4	47.7	0.0
27.25	31.6	19.7	2.7	46.5	0.0
25.92	32.1	19.6	2.6	47.8	0.0
24.73	31.7	21.4	3.7	54.4	0.0
23.90	29.3	20.5	3.2	56.0	0.0
26.32	31.0	19.6	3.4	54.0	0.0
25.20	31.6	20.6	3.5	49.1	0.0
26.03	32.7	19.7	3.1	40.5	0.0
27.43	32.9	20.4	4.1	43.5	0.0
25.16	34.8	20.1	3.9	47.7	0.0
23.83	33.3	20.7	3.4	46.6	0.0
24.41	31.3	20.7	3.7	50.3	0.0
25.13	31.7	20.9	4.0	55.0	0.0
24.91	32.5	20.6	3.9	48.8	0.0
20.74	32.5	19.6	3.9	50.2	0.0
19.94	30.3	20.3	3.5	59.9	0.0
22.64	29.1	19.3	3.3	56.2	0.0
23.54	28.5	18.6	3.4	57.4	0.0
23.54	29.3	19.7	2.8	61.1	0.0
23.98	28.9	19.0	2.4	69.4	0.0
24.84	29.0	19.7	2.7	62.7	0.0
22.86	29.0	18.3	2.4	66.0	0.0
24.84	32.3	19.6	2.9	42.3	0.0
22.97	34.7	19.8	3.2	35.5	0.0
21.10	35.3	20.8	3.4	36.1	0.0
23.90	29.0	19.8	4.2	59.1	0.0
20.02	26.2	18.8	3.7	64.4	0.0
20.81	27.0	18.9	2.9	63.2	0.0
22.07	28.5	19.2	4.0	51.9	0.0
24.19	28.2	17.2	3.4	39.1	0.0
24.70	29.6	17.3	3.0	43.0	0.0
22.86	31.3	17.9	3.1	40.2	0.0
23.76	28.6	18.2	3.8	52.1	0.0
22.43	27.0	17.2	2.5	57.3	0.0
21.85	28.6	17.5	2.8	55.7	0.0
21.71	32.4	18.9	3.0	44.0	0.0
21.85	34.0	18.9	2.5	38.9	0.0
22.03	34.4	19.4	2.8	35.8	0.0
20.41	32.1	17.3	2.2	35.0	0.0
21.28	29.6	18.0	3.0	53.2	0.0
18.97	30.5	19.2	2.7	53.6	0.0
20.05	28.8	19.4	3.4	60.3	0.0
19.33	30.1	18.3	2.8	52.4	0.0
19.69	33.9	18.7	1.8	36.7	0.0
19.87	37.9	19.7	1.5	28.9	0.0
19.87	37.2	20.4	1.7	29.0	0.0
19.08	36.3	20.9	2.4	37.6	0.0
19.12	33.9	19.9	3.0	38.0	0.0
20.16	31.1	18.1	2.4	38.9	0.0
18.76	27.5	17.5	2.4	60.8	0.0
19.08	27.6	17.3	2.2	62.4	0.0
18.61	28.9	17.1	2.0	47.9	0.0
15.66	25.8	17.8	3.0	65.8	0.0
16.99	25.5	16.1	1.7	55.0	0.0
18.18	25.4	16.1	3.1	58.2	0.0
17.03	23.9	15.6	2.7	62.5	0.0
17.96	26.9	16.4	2.8	51.5	0.0
15.44	30.4	17.3	2.3	44.5	0.0
12.56	26.2	17.6	2.7	70.7	0.0
16.42	22.5	17.4	2.8	82.1	0.0
16.38	26.6	16.3	1.4	63.0	0.0
16.02	28.3	16.6	1.4	55.3	0.0
16.20	30.6	17.1	1.4	47.1	0.0
15.88	32.2	18.2	1.5	42.4	0.0
14.94	33.6	18.8	1.1	36.9	0.0
14.54	32.2	18.6	1.8	39.9	0.0
13.93	29.7	18.2	2.4	42.2	0.0
14.65	27.1	15.7	2.6	56.0	0.0
14.15	27.3	15.9	1.7	55.4	0.0
14.47	28.7	16.2	1.7	36.7	0.0
15.08	29.4	16.4	1.5	33.1	0.0
14.90	31.1	16.3	2.2	28.4	0.0
13.10	32.6	16.8	1.8	36.1	0.0
12.20	31.1	17.9	1.2	51.2	0.0
13.07	26.4	16.8	2.0	76.4	4.5
4.68	21.2	15.0	2.1	90.8	7.1
15.62	21.5	13.5	1.4	86.8	0.0
13.79	25.0	13.9	1.5	55.9	0.0
12.53	26.4	15.4	2.8	35.6	0.0
12.17	26.8	15.5	3.6	44.9	0.0
12.06	26.0	15.9	3.0	51.7	0.0
11.95	27.8	17.0	2.2	44.0	0.0
11.74	29.0	16.5	2.2	41.4	0.0
12.17	29.0	16.2	2.0	38.6	0.0
11.84	25.3	14.8	1.8	45.9	0.2
12.17	22.6	14.9	1.9	65.3	0.0
11.48	23.3	14.0	1.8	63.9	0.0
13.07	25.9	13.5	1.9	46.2	0.0
7.13	27.8	13.4	1.9	36.3	0.0
12.20	27.1	13.6	1.9	38.5	0.0
7.85	24.9	13.2	2.3	48.5	1.4
10.48	26.0	13.5	3.2	49.6	0.0
10.04	27.9	15.2	3.6	43.6	9.5
6.23	26.0	16.2	2.8	51.1	21.9
3.49	21.2	14.9	4.5	69.0	35.6
6.44	17.7	12.0	3.5	77.5	0.0
10.19	17.3	10.2	1.4	76.9	0.0
11.23	17.8	10.5	1.5	78.2	0.0
10.12	19.8	9.9	3.0	58.1	0.0
2.23	13.5	7.8	6.0	80.0	0.0
7.34	12.5	6.1	4.8	67.1	0.0
12.28	14.4	3.7	1.2	63.8	0.0
13.79	18.2	6.3	3.1	46.2	0.0
2.95	15.5	8.7	7.1	63.9	0.0
5.72	14.5	6.1	4.7	56.9	0.0
12.17	15.4	3.0	0.9	61.1	0.0
10.84	17.5	5.3	3.0	43.7	0.0
10.69	16.3	6.0	3.6	36.2	0.0
13.28	15.7	4.5	1.6	44.4	0.0
13.28	17.8	5.1	1.9	43.7	0.0
11.09	18.4	5.6	3.9	34.1	0.0
9.22	17.8	4.9	3.7	32.0	0.0
10.69	17.0	4.8	2.8	36.6	1.9
12.49	17.5	5.4	1.8	46.8	0.0
11.16	16.8	5.7	1.2	68.2	0.0
4.82	15.1	8.2	4.1	82.4	0.0
12.56	13.2	5.5	1.6	74.3	0.0
9.36	15.5	4.8	1.7	63.6	0.2
9.58	18.8	8.9	1.2	49.6	0.7
9.47	15.7	6.4	1.8	66.7	0.0
10.80	13.9	5.1	2.0	59.2	0.0
10.12	12.3	3.9	1.7	63.6	0.0
5.94	13.0	2.8	1.2	66.4	0.0
5.26	10.4	4.0	2.3	65.1	0.5
12.35	9.7	0.5	2.0	44.8	0.0
2.16	14.8	0.4	4.8	43.6	14.2
9.94	15.9	5.4	3.5	45.8	0.0
8.42	16.1	5.6	3.2	50.9	0.0
8.14	15.6	5.0	1.3	68.4	0.0
9.32	15.6	6.1	1.6	68.0	0.0
8.64	15.5	6.0	1.3	64.2	0.0
6.44	14.0	5.7	2.7	68.3	0.2
3.10	12.4	6.8	2.2	85.8	0.0
9.11	13.3	5.6	1.8	87.1	0.0
11.66	15.0	4.5	1.0	70.2	0.0
11.74	18.6	2.6	1.4	39.1	0.0
8.96	21.9	5.0	3.1	25.4	2.0
8.68	22.0	8.3	3.2	18.5	0.6
11.23	24.0	6.7	2.6	11.1	0.7
10.30	21.4	7.2	1.6	29.0	0.9
4.28	17.1	7.6	4.3	68.0	0.0
4.36	11.6	8.0	4.4	89.2	0.0
7.38	13.1	6.6	2.1	79.1	0.0
4.00	11.4	5.1	3.9	77.9	0.0
10.62	12.1	3.7	2.3	76.7	0.0
10.01	12.4	0.8	0.9	67.9	0.0
12.78	13.9	2.4	3.1	47.0	0.0
11.38	12.8	2.9	3.7	45.2	0.0
9.83	13.6	1.0	2.4	53.8	0.0
10.12	16.2	4.2	2.2	70.2	0.0
11.02	14.2	2.9	2.3	38.4	0.0
9.94	15.9	2.9	3.2	30.9	0.0
9.47	17.0	3.9	3.6	27.4	0.0
7.49	14.2	4.3	2.1	63.9	0.0
10.44	15.1	5.3	1.1	61.0	0.0
10.62	14.8	4.6	1.2	50.0	0.0
9.94	11.6	3.1	2.4	48.5	0.0
8.35	12.0	3.1	2.8	59.3	4.0
11.63	13.9	4.2	1.9	61.2	0.0
11.56	18.4	5.3	3.8	37.4	12.8
5.08	14.8	2.9	2.5	59.3	4.7
10.15	15.4	4.1	5.5	50.5	0.0
8.82	14.7	4.5	4.7	63.0	0.0
14.94	15.0	2.1	1.9	58.3	0.0
14.90	17.3	4.4	3.0	47.7	0.0
14.58	18.3	4.5	2.3	45.6	0.0
15.05	20.7	5.9	3.3	40.5	0.0
15.66	23.6	9.0	4.2	36.6	0.0
11.95	23.5	10.3	4.0	31.3	0.0
10.26	15.3	7.3	3.9	69.8	0.0
11.34	15.0	6.2	5.1	61.3	0.1
11.88	13.7	5.6	3.0	68.5	0.0
11.30	14.5	4.0	2.6	53.0	0.0
11.74	14.1	4.5	6.0	47.4	0.0
8.28	12.1	4.9	5.1	63.1	0.0
6.41	13.1	5.6	5.9	65.3	0.0
5.94	10.8	4.5	4.7	70.9	0.0
5.15	9.1	3.1	5.0	75.3	0.0
9.79	10.5	0.0	3.2	61.6	0.0
7.74	10.4	-0.7	2.0	53.8	0.0
5.80	11.1	0.0	1.6	60.1	0.0
7.60	10.3	3.7	1.7	78.6	0.0
10.69	11.9	0.9	1.1	75.7	0.0
15.59	15.3	2.4	4.5	47.2	0.0
15.41	18.0	5.2	5.4	36.0	0.0
15.88	20.7	7.2	4.5	38.9	4.5
14.51	24.1	7.7	3.3	33.4	0.0
15.77	27.6	12.2	2.7	33.0	0.0
13.97	28.4	9.5	3.2	25.9	0.0
9.32	20.5	10.6	2.8	54.7	2.9
14.15	15.7	7.9	1.9	72.6	13.0
14.36	17.3	5.3	1.4	47.8	5.4
15.41	19.9	5.5	2.2	50.7	0.0
14.62	18.2	6.5	2.1	62.8	0.0
14.65	17.0	8.5	2.6	69.6	0.0
17.03	19.9	6.3	1.9	52.2	0.0
16.34	22.0	8.2	3.9	32.8	0.0
14.00	18.9	6.0	2.2	55.1	0.3
17.32	24.7	7.5	2.5	28.6	0.0
16.24	27.5	9.8	2.7	16.0	0.0
14.26	26.4	12.8	3.2	32.1	0.7
12.74	17.2	8.6	4.8	68.7	0.0
15.12	20.2	6.1	1.5	49.9	0.0
16.42	25.4	9.4	2.5	22.4	0.0
11.70	24.9	12.9	2.9	35.2	0.0
11.34	29.2	9.8	5.2	42.8	2.0
4.57	16.9	9.1	4.0	72.4	0.0
6.80	15.4	7.7	3.8	69.1	1.0
11.20	13.7	4.8	3.0	70.9	0.0
10.73	15.8	4.9	4.2	58.4	0.0
